"Town","FIPS","Year","Allegation Type","Report Status","Measure Type","Variable","Value"
"Manchester","0900344700",2017,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",16.84
"Manchester","0900344700",2017,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Manchester","0900344700",2017,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Manchester","0900344700",2017,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Manchester","0900344700",2017,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",16
"Manchester","0900344700",2017,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Manchester","0900344700",2017,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Manchester","0900344700",2017,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",159
"Manchester","0900344700",2017,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",13
"Manchester","0900344700",2017,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",8.18
"Manchester","0900344700",2017,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",990
"Manchester","0900344700",2017,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",216
"Manchester","0900344700",2017,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",21.82
"Manchester","0900344700",2017,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",21
"Manchester","0900344700",2017,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Manchester","0900344700",2017,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2011,"All","Alleged","Number","Child Abuse and Neglect",197
"Mansfield","0901344910",2011,"All","Substantiated","Number","Child Abuse and Neglect",49
"Mansfield","0901344910",2011,"All","Substantiated","Rate","Child Abuse and Neglect",24.87
"Mansfield","0901344910",2011,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2011,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2011,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2011,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2011,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2011,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2011,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",51
"Mansfield","0901344910",2011,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",26
"Mansfield","0901344910",2011,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",50.98
"Mansfield","0901344910",2011,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2011,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2011,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2011,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2011,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2011,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2011,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",28
"Mansfield","0901344910",2011,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2011,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2011,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",98
"Mansfield","0901344910",2011,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",16
"Mansfield","0901344910",2011,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",16.33
"Mansfield","0901344910",2011,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2011,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2011,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2012,"All","Alleged","Number","Child Abuse and Neglect",140
"Mansfield","0901344910",2012,"All","Substantiated","Number","Child Abuse and Neglect",25
"Mansfield","0901344910",2012,"All","Substantiated","Rate","Child Abuse and Neglect",17.86
"Mansfield","0901344910",2012,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2012,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2012,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2012,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2012,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2012,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2012,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",31
"Mansfield","0901344910",2012,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",11
"Mansfield","0901344910",2012,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",35.48
"Mansfield","0901344910",2012,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2012,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2012,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2012,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2012,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2012,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2012,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",25
"Mansfield","0901344910",2012,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2012,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2012,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",76
"Mansfield","0901344910",2012,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",11
"Mansfield","0901344910",2012,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",14.47
"Mansfield","0901344910",2012,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2012,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2012,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"All","Alleged","Number","Child Abuse and Neglect",254
"Mansfield","0901344910",2013,"All","Substantiated","Number","Child Abuse and Neglect",12
"Mansfield","0901344910",2013,"All","Substantiated","Rate","Child Abuse and Neglect",4.72
"Mansfield","0901344910",2013,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",31
"Mansfield","0901344910",2013,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",28
"Mansfield","0901344910",2013,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",171
"Mansfield","0901344910",2013,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2013,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2014,"All","Alleged","Number","Child Abuse and Neglect",206
"Mansfield","0901344910",2014,"All","Substantiated","Number","Child Abuse and Neglect",31
"Mansfield","0901344910",2014,"All","Substantiated","Rate","Child Abuse and Neglect",15.05
"Mansfield","0901344910",2014,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2014,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2014,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2014,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2014,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2014,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2014,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",37
"Mansfield","0901344910",2014,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",16
"Mansfield","0901344910",2014,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",43.24
"Mansfield","0901344910",2014,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2014,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2014,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2014,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2014,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2014,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2014,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",23
"Mansfield","0901344910",2014,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2014,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2014,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",127
"Mansfield","0901344910",2014,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2014,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2014,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",12
"Mansfield","0901344910",2014,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2014,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2015,"All","Alleged","Number","Child Abuse and Neglect",191
"Mansfield","0901344910",2015,"All","Substantiated","Number","Child Abuse and Neglect",24
"Mansfield","0901344910",2015,"All","Substantiated","Rate","Child Abuse and Neglect",12.57
"Mansfield","0901344910",2015,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2015,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2015,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2015,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2015,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2015,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2015,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",33
"Mansfield","0901344910",2015,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2015,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2015,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2015,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2015,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2015,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2015,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2015,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2015,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",14
"Mansfield","0901344910",2015,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2015,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2015,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",129
"Mansfield","0901344910",2015,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",15
"Mansfield","0901344910",2015,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",11.63
"Mansfield","0901344910",2015,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Mansfield","0901344910",2015,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
